Time,Robot,Move
0:7:4,robot11,stop
0:7:8,robot11,move_cte
0:7:46,robot11,C23
0:7:46,robot11,stop
0:7:46,robot11,end
0:0:0,robot12,start
0:0:0,robot12,C1
0:0:0,robot12,stop
0:0:4,robot12,move_cte
0:0:42,robot12,C4
0:0:42,robot12,stop
0:0:46,robot12,move_cte
0:1:24,robot12,C9
0:1:24,robot12,stop
0:1:28,robot12,move_cte
0:2:6,robot12,C8
0:2:6,robot12,stop
0:2:10,robot12,move_cte
0:2:48,robot12,C14
0:2:48,robot12,stop
0:2:52,robot12,move_cte
0:3:30,robot12,C15
0:3:30,robot12,stop
0:3:34,robot12,move_cte
0:4:12,robot12,C16
0:4:12,robot12,stop
0:4:16,robot12,move_cte
0:4:54,robot12,C17
0:4:54,robot12,stop
0:4:58,robot12,move_cte
0:5:36,robot12,C22
0:5:36,robot12,stop
0:5:40,robot12,move_cte
0:6:18,robot12,C21
0:6:18,robot12,stop
0:6:22,robot12,move_cte
0:7:0,robot12,C20
0:7:4,robot12,stop
0:7:8,robot12,move_cte
0:7:46,robot12,C23
0:7:46,robot12,stop
0:7:46,robot12,end
0:0:0,robot13,start
0:0:0,robot13,C1
0:0:0,robot13,stop
0:0:4,robot13,move_cte
0:0:42,robot13,C4
0:0:42,robot13,stop
0:0:46,robot13,move_cte
0:1:24,robot13,C9
0:1:24,robot13,stop
0:1:28,robot13,move_cte
0:2:6,robot13,C8
0:2:6,robot13,stop
0:2:10,robot13,move_cte
0:2:48,robot13,C14
0:2:48,robot13,stop
0:2:52,robot13,move_cte
0:3:30,robot13,C15
0:3:30,robot13,stop
0:3:34,robot13,move_cte
0:4:12,robot13,C16
0:4:12,robot13,stop
0:4:16,robot13,move_cte
0:4:54,robot13,C17
0:4:54,robot13,stop
0:4:58,robot13,move_cte
0:5:36,robot13,C22
0:5:36,robot13,stop
0:5:40,robot13,move_cte
0:6:18,robot13,C21
0:6:18,robot13,stop
0:6:22,robot13,move_cte
0:7:0,robot13,C20
0:7:4,robot13,stop
0:7:8,robot13,move_cte
0:7:46,robot13,C23
0:7:46,robot13,stop
0:7:46,robot13,end
0:0:0,robot14,start
0:0:0,robot14,C1
0:0:0,robot14,stop
0:0:4,robot14,move_cte
0:0:42,robot14,C4
0:0:42,robot14,stop
0:0:46,robot14,move_cte
0:1:24,robot14,C9
0:1:24,robot14,stop
0:1:28,robot14,move_cte
0:2:6,robot14,C8
0:2:6,robot14,stop
0:2:10,robot14,move_cte
0:2:48,robot14,C14
0:2:48,robot14,stop
0:2:52,robot14,move_cte
0:3:30,robot14,C15
0:3:30,robot14,stop
0:3:34,robot14,move_cte
0:4:12,robot14,C16
0:4:12,robot14,stop
0:4:16,robot14,move_cte
0:4:54,robot14,C17
0:4:54,robot14,stop
0:4:58,robot14,move_cte
0:5:36,robot14,C22
0:5:36,robot14,stop
0:5:40,robot14,move_cte
0:6:18,robot14,C21
0:6:18,robot14,stop
0:6:22,robot14,move_cte
0:7:0,robot14,C20
0:7:4,robot14,stop
0:7:8,robot14,move_cte
0:7:46,robot14,C23
0:7:46,robot14,stop
0:7:46,robot14,end
0:0:0,robot15,start
0:0:0,robot15,C1
0:0:0,robot15,stop
0:0:4,robot15,move_cte
0:0:42,robot15,C4
0:0:42,robot15,stop
0:0:46,robot15,move_cte
0:1:24,robot15,C9
0:1:24,robot15,stop
0:1:28,robot15,move_cte
0:2:6,robot15,C8
0:2:6,robot15,stop
0:2:10,robot15,move_cte
0:2:48,robot15,C14
0:2:48,robot15,stop
0:2:52,robot15,move_cte
0:3:30,robot15,C15
0:3:30,robot15,stop
0:3:34,robot15,move_cte
0:4:12,robot15,C16
0:4:12,robot15,stop
0:4:16,robot15,move_cte
0:4:54,robot15,C17
0:4:54,robot15,stop
0:4:58,robot15,move_cte
0:5:36,robot15,C22
0:5:36,robot15,stop
0:5:40,robot15,move_cte
0:6:18,robot15,C21
0:6:18,robot15,stop
0:6:22,robot15,move_cte
0:7:0,robot15,C20
0:7:4,robot15,stop
0:7:8,robot15,move_cte
0:7:46,robot15,C23
0:7:46,robot15,stop
0:7:46,robot15,end
0:0:0,robot16,start
0:0:0,robot16,C1
0:0:0,robot16,stop
0:0:4,robot16,move_cte
0:0:42,robot16,C4
0:0:42,robot16,stop
0:0:46,robot16,move_cte
0:1:24,robot16,C9
0:1:24,robot16,stop
0:1:28,robot16,move_cte
0:2:6,robot16,C8
0:2:6,robot16,stop
0:2:10,robot16,move_cte
0:2:48,robot16,C14
0:2:48,robot16,stop
0:2:52,robot16,move_cte
0:3:30,robot16,C15
0:3:30,robot16,stop
0:3:34,robot16,move_cte
0:4:12,robot16,C16
0:4:12,robot16,stop
0:4:16,robot16,move_cte
0:4:54,robot16,C17
0:4:54,robot16,stop
0:4:58,robot16,move_cte
0:5:36,robot16,C22
0:5:36,robot16,stop
0:5:40,robot16,move_cte
0:6:18,robot16,C21
0:6:18,robot16,stop
0:6:22,robot16,move_cte
0:7:0,robot16,C20
0:7:4,robot16,stop
0:7:8,robot16,move_cte
0:7:46,robot16,C23
0:7:46,robot16,stop
0:7:46,robot16,end
0:0:0,robot17,start
0:0:0,robot17,C1
0:0:0,robot17,stop
0:0:4,robot17,move_cte
0:0:42,robot17,C4
0:0:42,robot17,stop
0:0:46,robot17,move_cte
0:1:24,robot17,C9
0:1:24,robot17,stop
0:1:28,robot17,move_cte
0:2:6,robot17,C8
0:2:6,robot17,stop
0:2:10,robot17,move_cte
0:2:48,robot17,C14
0:2:48,robot17,stop
0:2:52,robot17,move_cte
0:3:30,robot17,C15
0:3:30,robot17,stop
0:3:34,robot17,move_cte
0:4:12,robot17,C16
0:4:12,robot17,stop
0:4:16,robot17,move_cte
0:4:54,robot17,C17
0:4:54,robot17,stop
0:4:58,robot17,move_cte
0:5:36,robot17,C22
0:5:36,robot17,stop
0:5:40,robot17,move_cte
0:6:18,robot17,C21
0:6:18,robot17,stop
0:6:22,robot17,move_cte
0:7:0,robot17,C20
0:7:4,robot17,stop
0:7:8,robot17,move_cte
0:7:46,robot17,C23
0:7:46,robot17,stop
0:7:46,robot17,end
0:0:0,robot18,start
0:0:0,robot18,C1
0:0:0,robot18,stop
0:0:4,robot18,move_cte
0:0:42,robot18,C4
0:0:42,robot18,stop
0:0:46,robot18,move_cte
0:1:24,robot18,C9
0:1:24,robot18,stop
0:1:28,robot18,move_cte
0:2:6,robot18,C8
0:2:6,robot18,stop
0:2:10,robot18,move_cte
0:2:48,robot18,C14
0:2:48,robot18,stop
0:2:52,robot18,move_cte
0:3:30,robot18,C15
0:3:30,robot18,stop
0:3:34,robot18,move_cte
0:4:12,robot18,C16
0:4:12,robot18,stop
0:4:16,robot18,move_cte
0:4:54,robot18,C17
0:4:54,robot18,stop
0:4:58,robot18,move_cte
0:5:36,robot18,C22
0:5:36,robot18,stop
0:5:40,robot18,move_cte
0:6:18,robot18,C21
0:6:18,robot18,stop
0:6:22,robot18,move_cte
0:7:0,robot18,C20
0:7:4,robot18,stop
0:7:8,robot18,move_cte
0:7:46,robot18,C23
0:7:46,robot18,stop
0:7:46,robot18,end
0:0:0,robot19,start
0:0:0,robot19,C1
0:0:0,robot19,stop
0:0:4,robot19,move_cte
0:0:42,robot19,C4
0:0:42,robot19,stop
0:0:46,robot19,move_cte
0:1:24,robot19,C9
0:1:24,robot19,stop
0:1:28,robot19,move_cte
0:2:6,robot19,C8
0:2:6,robot19,stop
0:2:10,robot19,move_cte
0:2:48,robot19,C14
0:2:48,robot19,stop
0:2:52,robot19,move_cte
0:3:30,robot19,C15
0:3:30,robot19,stop
0:3:34,robot19,move_cte
0:4:12,robot19,C16
0:4:12,robot19,stop
0:4:16,robot19,move_cte
0:4:54,robot19,C17
0:4:54,robot19,stop
0:4:58,robot19,move_cte
0:5:36,robot19,C22
0:5:36,robot19,stop
0:5:40,robot19,move_cte
0:6:18,robot19,C21
0:6:18,robot19,stop
0:6:22,robot19,move_cte
0:7:0,robot19,C20
0:7:4,robot19,stop
0:7:8,robot19,move_cte
0:7:46,robot19,C23
0:7:46,robot19,stop
0:7:46,robot19,end
0:0:0,robot20,start
0:0:0,robot20,C1
0:0:0,robot20,stop
0:0:4,robot20,move_cte
0:0:42,robot20,C4
0:0:42,robot20,stop
0:0:46,robot20,move_cte
0:1:24,robot20,C9
0:1:24,robot20,stop
0:1:28,robot20,move_cte
0:2:6,robot20,C8
0:2:6,robot20,stop
0:2:10,robot20,move_cte
0:2:48,robot20,C14
0:2:48,robot20,stop
0:2:52,robot20,move_cte
0:3:30,robot20,C15
0:3:30,robot20,stop
0:3:34,robot20,move_cte
0:4:12,robot20,C16
0:4:12,robot20,stop
0:4:16,robot20,move_cte
0:4:54,robot20,C17
0:4:54,robot20,stop
0:4:58,robot20,move_cte
0:5:36,robot20,C22
0:5:36,robot20,stop
0:5:40,robot20,move_cte
0:6:18,robot20,C21
0:6:18,robot20,stop
0:6:22,robot20,move_cte
0:7:0,robot20,C20
0:7:4,robot20,stop
0:7:8,robot20,move_cte
0:7:46,robot20,C23
0:7:46,robot20,stop
0:7:46,robot20,end
